LHS	RHS	LHS_supp_count	RULE_supp_count	LHS_supp	RULE_supp	RULE_conf	links
02-Apart.,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,YES	01-H. not owned,08-Husb.:Mexico	171	148	0.0812737642586	0.0703422053232	0.865497076023	
01-H. not owned,02-Apart.,08-Husb.:Mexico,09-Wife:Mexico,YES	10-Husb.work.class=PrivateWorker	173	148	0.0822243346008	0.0703422053232	0.85549132948	
01-H. not owned,02-Apart.,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,YES	09-Wife:Mexico	174	148	0.0826996197719	0.0703422053232	0.850574712644	
01-H. not owned,02-Apart.,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,YES	08-Husb.:Mexico	167	148	0.0793726235741	0.0703422053232	0.88622754491	
01-H. not owned,08-Husb.:Mexico,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,YES	02-Apart.	224	148	0.106463878327	0.0703422053232	0.660714285714	
02-Apart.,08-Husb.:Mexico,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,YES	01-H. not owned	151	148	0.0717680608365	0.0703422053232	0.980132450331	
02-Det. house,03-Vechicl.=2,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	157	122	0.0746197718631	0.0579847908745	0.777070063694	
02-Det. house,09-Wife:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	186	122	0.0884030418251	0.0579847908745	0.655913978495	
02-Apart.,03-Vechicl.=2,09-Wife:West Europe,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	182	144	0.0865019011407	0.0684410646388	0.791208791209	
02-Apart.,09-Wife:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	213	144	0.101235741445	0.0684410646388	0.676056338028	
01-H. not owned,02-Apart.,06-Husb.:no college	NO	259	164	0.123098859316	0.0779467680608	0.633204633205	
07-Wife:associate,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker,NO	202	128	0.0960076045627	0.0608365019011	0.633663366337	
07-Wife:associate,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	150	128	0.0712927756654	0.0608365019011	0.853333333333	
07-Wife:associate,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	172	128	0.0817490494297	0.0608365019011	0.744186046512	
07-Wife:associate,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker,NO	10-Husb.work.class=PrivateWorker	155	128	0.0736692015209	0.0608365019011	0.825806451613	
01-H. not owned,06-Husb.:associate,07-Wife:associate,NO	11-Wife.work.class=PrivateWorker	173	126	0.0822243346008	0.0598859315589	0.728323699422	
01-H. not owned,06-Husb.:associate,11-Wife.work.class=PrivateWorker,NO	07-Wife:associate	197	126	0.0936311787072	0.0598859315589	0.639593908629	
01-H. not owned,07-Wife:associate,11-Wife.work.class=PrivateWorker,NO	06-Husb.:associate	210	126	0.0998098859316	0.0598859315589	0.6	
06-Husb.:associate,07-Wife:associate,11-Wife.work.class=PrivateWorker,NO	01-H. not owned	165	126	0.0784220532319	0.0598859315589	0.763636363636	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker,NO	01-H. not owned,11-Wife.work.class=PrivateWorker	222	136	0.105513307985	0.06463878327	0.612612612613	
01-H. not owned,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	195	136	0.092680608365	0.06463878327	0.697435897436	
01-H. not owned,03-Vechicl.=1,11-Wife.work.class=PrivateWorker,NO	10-Husb.work.class=PrivateWorker	166	136	0.078897338403	0.06463878327	0.819277108434	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,NO	01-H. not owned	159	136	0.0755703422053	0.06463878327	0.85534591195	
02-Apart.,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	350	240	0.166349809886	0.114068441065	0.685714285714	
02-Apart.,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	307	240	0.145912547529	0.114068441065	0.781758957655	
02-Det. house,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	NO	230	141	0.109315589354	0.0670152091255	0.613043478261	
01-H. not owned,03-Vechicl.=2,10-Husb.work.class=PrivateWorker	NO	619	389	0.294201520913	0.184885931559	0.628432956381	
03-Vechicl.=2,10-Husb.work.class=PrivateWorker,NO	01-H. not owned	556	389	0.264258555133	0.184885931559	0.69964028777	
06-Husb.:associate,NO	11-Wife.work.class=PrivateWorker	347	254	0.164923954373	0.12072243346	0.731988472622	
01-H. not owned,02-Apart.,06-Husb.:associate,08-Husb.:West Europe	NO	125	105	0.0594106463878	0.0499049429658	0.84	
01-H. not owned,06-Husb.:associate,08-Husb.:West Europe,NO	02-Apart.	148	105	0.0703422053232	0.0499049429658	0.709459459459	
02-Apart.,06-Husb.:associate,08-Husb.:West Europe,NO	01-H. not owned	111	105	0.0527566539924	0.0499049429658	0.945945945946	
06-Husb.:associate,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	03-Vechicl.=2,10-Husb.work.class=PrivateWorker	195	119	0.092680608365	0.0565589353612	0.610256410256	
03-Vechicl.=2,06-Husb.:associate,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	147	119	0.0698669201521	0.0565589353612	0.809523809524	
03-Vechicl.=2,06-Husb.:associate,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	08-Husb.:West Europe	178	119	0.0846007604563	0.0565589353612	0.668539325843	
06-Husb.:associate,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	159	119	0.0755703422053	0.0565589353612	0.748427672956	
01-H. not owned,02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker,NO	181	110	0.0860266159696	0.0522813688213	0.60773480663	
01-H. not owned,02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker,NO	173	110	0.0822243346008	0.0522813688213	0.635838150289	
01-H. not owned,02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,NO	10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	177	110	0.0841254752852	0.0522813688213	0.621468926554	
02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	01-H. not owned,NO	154	110	0.0731939163498	0.0522813688213	0.714285714286	
02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,NO	01-H. not owned,11-Wife.work.class=PrivateWorker	155	110	0.0736692015209	0.0522813688213	0.709677419355	
02-Apart.,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,NO	01-H. not owned,03-Vechicl.=2	167	110	0.0793726235741	0.0522813688213	0.658682634731	
01-H. not owned,02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	143	110	0.0679657794677	0.0522813688213	0.769230769231	
01-H. not owned,02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	143	110	0.0679657794677	0.0522813688213	0.769230769231	
01-H. not owned,02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker,NO	10-Husb.work.class=PrivateWorker	134	110	0.0636882129278	0.0522813688213	0.820895522388	
01-H. not owned,02-Apart.,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,NO	03-Vechicl.=2	156	110	0.074144486692	0.0522813688213	0.705128205128	
01-H. not owned,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,NO	02-Apart.	161	110	0.0765209125475	0.0522813688213	0.683229813665	
02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,NO	01-H. not owned	118	110	0.0560836501901	0.0522813688213	0.932203389831	
01-H. not owned,02-Apart.,06-Husb.:no school	09-Wife:Mexico,10-Husb.work.class=PrivateWorker	199	143	0.0945817490494	0.0679657794677	0.718592964824	
02-Apart.,06-Husb.:no school,10-Husb.work.class=PrivateWorker	01-H. not owned,09-Wife:Mexico	183	143	0.0869771863118	0.0679657794677	0.781420765027	
01-H. not owned,02-Apart.,06-Husb.:no school,09-Wife:Mexico	10-Husb.work.class=PrivateWorker	159	143	0.0755703422053	0.0679657794677	0.899371069182	
01-H. not owned,02-Apart.,06-Husb.:no school,10-Husb.work.class=PrivateWorker	09-Wife:Mexico	177	143	0.0841254752852	0.0679657794677	0.80790960452	
01-H. not owned,06-Husb.:no school,09-Wife:Mexico,10-Husb.work.class=PrivateWorker	02-Apart.	216	143	0.102661596958	0.0679657794677	0.662037037037	
01-H. not owned,02-Apart.,03-Vechicl.=2,06-Husb.:no college	NO	159	108	0.0755703422053	0.0513307984791	0.679245283019	
01-H. not owned,02-Apart.,06-Husb.:no college,NO	03-Vechicl.=2	164	108	0.0779467680608	0.0513307984791	0.658536585366	
02-Apart.,03-Vechicl.=2,06-Husb.:no college,NO	01-H. not owned	116	108	0.0551330798479	0.0513307984791	0.931034482759	
01-H. not owned,06-Husb.:associate,07-Wife:associate,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	160	119	0.0760456273764	0.0565589353612	0.74375	
01-H. not owned,07-Wife:associate,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	06-Husb.:associate	193	119	0.0917300380228	0.0565589353612	0.616580310881	
06-Husb.:associate,07-Wife:associate,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	01-H. not owned	161	119	0.0765209125475	0.0565589353612	0.739130434783	
09-Wife:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	457	299	0.217205323194	0.14211026616	0.654266958425	
09-Wife:West Europe,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	374	299	0.177756653992	0.14211026616	0.799465240642	
09-Wife:West Europe,11-Wife.work.class=PrivateWorker,NO	10-Husb.work.class=PrivateWorker	377	299	0.179182509506	0.14211026616	0.793103448276	
01-H. not owned,09-Wife:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	03-Vechicl.=2	192	137	0.0912547528517	0.0651140684411	0.713541666667	
03-Vechicl.=2,09-Wife:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	01-H. not owned	185	137	0.087927756654	0.0651140684411	0.740540540541	
02-Apart.,06-Husb.:school,YES	01-H. not owned	106	103	0.0503802281369	0.0489543726236	0.971698113208	
01-H. not owned,03-Vechicl.=1,12-Husb.Income=04	02-Apart.	179	131	0.0850760456274	0.0622623574144	0.731843575419	
09-Wife:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	03-Vechicl.=2	258	185	0.122623574144	0.087927756654	0.717054263566	
01-H. not owned,YES	11-Wife.work.class=PrivateWorker	676	464	0.321292775665	0.220532319392	0.686390532544	
08-Husb.:West Europe,09-Wife:West Europe,10-Husb.work.class=PrivateWorker	NO	409	282	0.194391634981	0.134030418251	0.689486552567	
08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,NO	09-Wife:West Europe	403	282	0.191539923954	0.134030418251	0.699751861042	
09-Wife:West Europe,10-Husb.work.class=PrivateWorker,NO	08-Husb.:West Europe	374	282	0.177756653992	0.134030418251	0.754010695187	
11-Wife.work.class=GovernmWorker,NO	03-Vechicl.=2	186	133	0.0884030418251	0.0632129277567	0.715053763441	
01-H. not owned,06-Husb.:no school,07-Wife:no school	09-Wife:Mexico,YES	164	101	0.0779467680608	0.0480038022814	0.615853658537	
01-H. not owned,07-Wife:no school,YES	06-Husb.:no school,09-Wife:Mexico	165	101	0.0784220532319	0.0480038022814	0.612121212121	
01-H. not owned,06-Husb.:no school,07-Wife:no school,09-Wife:Mexico	YES	140	101	0.0665399239544	0.0480038022814	0.721428571429	
01-H. not owned,06-Husb.:no school,07-Wife:no school,YES	09-Wife:Mexico	118	101	0.0560836501901	0.0480038022814	0.85593220339	
01-H. not owned,06-Husb.:no school,09-Wife:Mexico,YES	07-Wife:no school	163	101	0.0774714828897	0.0480038022814	0.61963190184	
01-H. not owned,07-Wife:no school,09-Wife:Mexico,YES	06-Husb.:no school	128	101	0.0608365019011	0.0480038022814	0.7890625	
07-Wife:no college,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	01-H. not owned	205	148	0.097433460076	0.0703422053232	0.721951219512	
03-Vechicl.=2,06-Husb.:no college,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	277	226	0.131653992395	0.107414448669	0.815884476534	
03-Vechicl.=2,06-Husb.:no college,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	284	226	0.134980988593	0.107414448669	0.795774647887	
06-Husb.:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	361	226	0.171577946768	0.107414448669	0.626038781163	
06-Husb.:no school,08-Husb.:Mexico,09-Wife:Mexico	YES	265	180	0.125950570342	0.0855513307985	0.679245283019	
01-H. owned,08-Husb.:West Europe,09-Wife:West Europe	10-Husb.work.class=PrivateWorker	164	118	0.0779467680608	0.0560836501901	0.719512195122	
01-H. owned,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	09-Wife:West Europe	176	118	0.0836501901141	0.0560836501901	0.670454545455	
01-H. owned,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	408	250	0.19391634981	0.118821292776	0.612745098039	
01-H. not owned,03-Vechicl.=1,08-Husb.:Mexico	YES	215	146	0.102186311787	0.069391634981	0.679069767442	
01-H. not owned,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	03-Vechicl.=2	178	107	0.0846007604563	0.050855513308	0.601123595506	
06-Husb.:school,11-Wife.work.class=PrivateWorker,NO	01-H. not owned	173	134	0.0822243346008	0.0636882129278	0.774566473988	
08-Husb.:Mexico,09-Wife:Mexico,NO	10-Husb.work.class=PrivateWorker	218	184	0.1036121673	0.0874524714829	0.844036697248	
08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,NO	09-Wife:Mexico	230	184	0.109315589354	0.0874524714829	0.8	
09-Wife:Mexico,10-Husb.work.class=PrivateWorker,NO	08-Husb.:Mexico	245	184	0.11644486692	0.0874524714829	0.751020408163	
02-Det. house,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	230	195	0.109315589354	0.092680608365	0.847826086957	
02-Det. house,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	245	195	0.11644486692	0.092680608365	0.795918367347	
08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	01-H. not owned	252	177	0.119771863118	0.0841254752852	0.702380952381	
07-Wife:associate,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	06-Husb.:associate	202	122	0.0960076045627	0.0579847908745	0.60396039604	
06-Husb.:associate,08-Husb.:West Europe,09-Wife:West Europe	NO	194	155	0.0922053231939	0.0736692015209	0.798969072165	
06-Husb.:associate,08-Husb.:West Europe,NO	09-Wife:West Europe	198	155	0.0941064638783	0.0736692015209	0.782828282828	
06-Husb.:associate,09-Wife:West Europe,NO	08-Husb.:West Europe	188	155	0.0893536121673	0.0736692015209	0.824468085106	
10-Husb.work.class=PrivateWorker,12-Husb.Income=03,YES	01-H. not owned,11-Wife.work.class=PrivateWorker	179	116	0.0850760456274	0.0551330798479	0.648044692737	
01-H. not owned,10-Husb.work.class=PrivateWorker,12-Husb.Income=03,YES	11-Wife.work.class=PrivateWorker	164	116	0.0779467680608	0.0551330798479	0.707317073171	
01-H. not owned,11-Wife.work.class=PrivateWorker,12-Husb.Income=03,YES	10-Husb.work.class=PrivateWorker	143	116	0.0679657794677	0.0551330798479	0.811188811189	
10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=03,YES	01-H. not owned	125	116	0.0594106463878	0.0551330798479	0.928	
01-H. not owned,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	03-Vechicl.=2	188	126	0.0893536121673	0.0598859315589	0.670212765957	
03-Vechicl.=2,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	01-H. not owned	176	126	0.0836501901141	0.0598859315589	0.715909090909	
01-H. not owned,07-Wife:no school,YES	08-Husb.:Mexico,09-Wife:Mexico,10-Husb.work.class=PrivateWorker	165	105	0.0784220532319	0.0499049429658	0.636363636364	
07-Wife:no school,10-Husb.work.class=PrivateWorker,YES	01-H. not owned,08-Husb.:Mexico,09-Wife:Mexico	160	105	0.0760456273764	0.0499049429658	0.65625	
01-H. not owned,07-Wife:no school,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker	09-Wife:Mexico,YES	158	105	0.0750950570342	0.0499049429658	0.664556962025	
01-H. not owned,07-Wife:no school,08-Husb.:Mexico,YES	09-Wife:Mexico,10-Husb.work.class=PrivateWorker	128	105	0.0608365019011	0.0499049429658	0.8203125	
01-H. not owned,07-Wife:no school,09-Wife:Mexico,10-Husb.work.class=PrivateWorker	08-Husb.:Mexico,YES	163	105	0.0774714828897	0.0499049429658	0.644171779141	
01-H. not owned,07-Wife:no school,09-Wife:Mexico,YES	08-Husb.:Mexico,10-Husb.work.class=PrivateWorker	128	105	0.0608365019011	0.0499049429658	0.8203125	
01-H. not owned,07-Wife:no school,10-Husb.work.class=PrivateWorker,YES	08-Husb.:Mexico,09-Wife:Mexico	139	105	0.0660646387833	0.0499049429658	0.755395683453	
07-Wife:no school,08-Husb.:Mexico,09-Wife:Mexico,10-Husb.work.class=PrivateWorker	01-H. not owned,YES	174	105	0.0826996197719	0.0499049429658	0.603448275862	
07-Wife:no school,08-Husb.:Mexico,09-Wife:Mexico,YES	01-H. not owned,10-Husb.work.class=PrivateWorker	140	105	0.0665399239544	0.0499049429658	0.75	
07-Wife:no school,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,YES	01-H. not owned,09-Wife:Mexico	125	105	0.0594106463878	0.0499049429658	0.84	
01-H. not owned,07-Wife:no school,08-Husb.:Mexico,09-Wife:Mexico,10-Husb.work.class=PrivateWorker	YES	153	105	0.0727186311787	0.0499049429658	0.686274509804	
01-H. not owned,07-Wife:no school,08-Husb.:Mexico,09-Wife:Mexico,YES	10-Husb.work.class=PrivateWorker	123	105	0.0584600760456	0.0499049429658	0.853658536585	
01-H. not owned,07-Wife:no school,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,YES	09-Wife:Mexico	109	105	0.0518060836502	0.0499049429658	0.963302752294	
01-H. not owned,07-Wife:no school,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,YES	08-Husb.:Mexico	110	105	0.0522813688213	0.0499049429658	0.954545454545	
07-Wife:no school,08-Husb.:Mexico,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,YES	01-H. not owned	120	105	0.0570342205323	0.0499049429658	0.875	
01-H. not owned,06-Husb.:no school,YES	09-Wife:Mexico	205	163	0.097433460076	0.0774714828897	0.79512195122	
01-H. not owned,03-Vechicl.=2,06-Husb.:no college,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	188	159	0.0893536121673	0.0755703422053	0.845744680851	
01-H. not owned,03-Vechicl.=2,06-Husb.:no college,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	197	159	0.0936311787072	0.0755703422053	0.807106598985	
01-H. not owned,06-Husb.:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	244	159	0.115969581749	0.0755703422053	0.651639344262	
03-Vechicl.=2,06-Husb.:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	01-H. not owned	226	159	0.107414448669	0.0755703422053	0.703539823009	
01-H. not owned,02-Apart.,06-Husb.:associate,07-Wife:associate	10-Husb.work.class=PrivateWorker,NO	154	111	0.0731939163498	0.0527566539924	0.720779220779	
01-H. not owned,06-Husb.:associate,07-Wife:associate,10-Husb.work.class=PrivateWorker	02-Apart.,NO	160	111	0.0760456273764	0.0527566539924	0.69375	
01-H. not owned,06-Husb.:associate,07-Wife:associate,NO	02-Apart.,10-Husb.work.class=PrivateWorker	173	111	0.0822243346008	0.0527566539924	0.64161849711	
02-Apart.,06-Husb.:associate,07-Wife:associate,NO	01-H. not owned,10-Husb.work.class=PrivateWorker	146	111	0.069391634981	0.0527566539924	0.760273972603	
02-Apart.,06-Husb.:associate,10-Husb.work.class=PrivateWorker,NO	01-H. not owned,07-Wife:associate	178	111	0.0846007604563	0.0527566539924	0.623595505618	
06-Husb.:associate,07-Wife:associate,10-Husb.work.class=PrivateWorker,NO	01-H. not owned,02-Apart.	185	111	0.087927756654	0.0527566539924	0.6	
01-H. not owned,02-Apart.,06-Husb.:associate,07-Wife:associate,10-Husb.work.class=PrivateWorker	NO	126	111	0.0598859315589	0.0527566539924	0.880952380952	
01-H. not owned,02-Apart.,06-Husb.:associate,07-Wife:associate,NO	10-Husb.work.class=PrivateWorker	133	111	0.0632129277567	0.0527566539924	0.834586466165	
01-H. not owned,02-Apart.,06-Husb.:associate,10-Husb.work.class=PrivateWorker,NO	07-Wife:associate	165	111	0.0784220532319	0.0527566539924	0.672727272727	
01-H. not owned,06-Husb.:associate,07-Wife:associate,10-Husb.work.class=PrivateWorker,NO	02-Apart.	142	111	0.0674904942966	0.0527566539924	0.781690140845	
02-Apart.,06-Husb.:associate,07-Wife:associate,10-Husb.work.class=PrivateWorker,NO	01-H. not owned	120	111	0.0570342205323	0.0527566539924	0.925	
01-H. not owned,06-Husb.:associate,07-Wife:associate,08-Husb.:West Europe	NO	115	102	0.0546577946768	0.0484790874525	0.886956521739	
01-H. not owned,06-Husb.:associate,08-Husb.:West Europe,NO	07-Wife:associate	148	102	0.0703422053232	0.0484790874525	0.689189189189	
01-H. not owned,07-Wife:associate,08-Husb.:West Europe,NO	06-Husb.:associate	166	102	0.078897338403	0.0484790874525	0.614457831325	
06-Husb.:associate,07-Wife:associate,08-Husb.:West Europe,NO	01-H. not owned	131	102	0.0622623574144	0.0484790874525	0.778625954198	
01-H. not owned,02-Apart.,07-Wife:no school	08-Husb.:Mexico,10-Husb.work.class=PrivateWorker	162	107	0.0769961977186	0.050855513308	0.66049382716	
02-Apart.,07-Wife:no school,10-Husb.work.class=PrivateWorker	01-H. not owned,08-Husb.:Mexico	140	107	0.0665399239544	0.050855513308	0.764285714286	
01-H. not owned,02-Apart.,07-Wife:no school,08-Husb.:Mexico	10-Husb.work.class=PrivateWorker	121	107	0.0575095057034	0.050855513308	0.884297520661	
01-H. not owned,02-Apart.,07-Wife:no school,10-Husb.work.class=PrivateWorker	08-Husb.:Mexico	138	107	0.0655893536122	0.050855513308	0.775362318841	
01-H. not owned,07-Wife:no school,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker	02-Apart.	158	107	0.0750950570342	0.050855513308	0.677215189873	
06-Husb.:no school,10-Husb.work.class=PrivateWorker	YES	323	214	0.153517110266	0.101711026616	0.66253869969	
02-Apart.,06-Husb.:school,12-Husb.Income=04	01-H. not owned	106	103	0.0503802281369	0.0489543726236	0.971698113208	
08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	491	327	0.233365019011	0.155418250951	0.665987780041	
08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	403	327	0.191539923954	0.155418250951	0.81141439206	
08-Husb.:West Europe,11-Wife.work.class=PrivateWorker,NO	10-Husb.work.class=PrivateWorker	405	327	0.192490494297	0.155418250951	0.807407407407	
02-Apart.,07-Wife:no school,10-Husb.work.class=PrivateWorker	08-Husb.:Mexico,09-Wife:Mexico	140	106	0.0665399239544	0.0503802281369	0.757142857143	
02-Apart.,07-Wife:no school,08-Husb.:Mexico,09-Wife:Mexico	10-Husb.work.class=PrivateWorker	119	106	0.0565589353612	0.0503802281369	0.890756302521	
02-Apart.,07-Wife:no school,09-Wife:Mexico,10-Husb.work.class=PrivateWorker	08-Husb.:Mexico	112	106	0.0532319391635	0.0503802281369	0.946428571429	
07-Wife:no school,08-Husb.:Mexico,09-Wife:Mexico,10-Husb.work.class=PrivateWorker	02-Apart.	174	106	0.0826996197719	0.0503802281369	0.609195402299	
01-H. not owned,03-Vechicl.=1,12-Husb.Income=04	11-Wife.work.class=PrivateWorker	179	119	0.0850760456274	0.0565589353612	0.664804469274	
07-Wife:no college,09-Wife:West Europe,YES	11-Wife.work.class=PrivateWorker	122	106	0.0579847908745	0.0503802281369	0.868852459016	
01-H. not owned,02-Apart.,07-Wife:no school	11-Wife.work.class=PrivateWorker	162	100	0.0769961977186	0.0475285171103	0.617283950617	
01-H. not owned,07-Wife:no school,11-Wife.work.class=PrivateWorker	02-Apart.	146	100	0.069391634981	0.0475285171103	0.684931506849	
02-Apart.,07-Wife:no school,11-Wife.work.class=PrivateWorker	01-H. not owned	101	100	0.0480038022814	0.0475285171103	0.990099009901	
01-H. not owned,07-Wife:associate,NO	03-Vechicl.=2	316	200	0.150190114068	0.0950570342205	0.632911392405	
03-Vechicl.=2,07-Wife:associate,NO	01-H. not owned	283	200	0.134505703422	0.0950570342205	0.706713780919	
