LHS	RHS	LHS_supp_count	RULE_supp_count	LHS_supp	RULE_supp	RULE_conf	links
01-H. owned,07-Wife:no college,11-Wife.work.class=PrivateWorker	02-Det. house	244	218	0.09594966574911522	0.08572552103814393	0.8934426229508197	
01-H. owned,02-Det. house,07-Wife:no college	11-Wife.work.class=PrivateWorker	302	218	0.11875737318128195	0.08572552103814393	0.7218543046357616	
02-Det. house,07-Wife:no college	01-H. owned	379	302	0.14903657097915848	0.11875737318128195	0.7968337730870713	
01-H. owned,07-Wife:no college	02-Det. house	337	302	0.13252064490758947	0.11875737318128195	0.8961424332344213	
07-Wife:no college,10-Husb.work.class=PrivateWorker	02-Det. house	346	261	0.13605977192292568	0.1026346834447503	0.7543352601156069	
07-Wife:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	02-Det. house	270	201	0.10617381046008652	0.07904050334250885	0.7444444444444445	
02-Det. house,07-Wife:no college,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	277	201	0.10892646480534801	0.07904050334250885	0.7256317689530686	
02-Det. house,07-Wife:no college,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	261	201	0.1026346834447503	0.07904050334250885	0.7701149425287356	
07-Wife:no college,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	380	270	0.14942980731419583	0.10617381046008652	0.7105263157894737	
07-Wife:no college,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	346	270	0.13605977192292568	0.10617381046008652	0.7803468208092486	
07-Wife:no college	02-Det. house	516	379	0.20290994887927644	0.14903657097915848	0.7344961240310077	
07-Wife:no college,11-Wife.work.class=PrivateWorker	02-Det. house	380	277	0.14942980731419583	0.10892646480534801	0.7289473684210527	
02-Det. house,07-Wife:no college	11-Wife.work.class=PrivateWorker	379	277	0.14903657097915848	0.10892646480534801	0.7308707124010554	
07-Wife:no college	11-Wife.work.class=PrivateWorker	516	380	0.20290994887927644	0.14942980731419583	0.7364341085271318	
03-Vechicl.=2,06-Husb.:no college	10-Husb.work.class=PrivateWorker	334	239	0.1313409359024774	0.09398348407392842	0.7155688622754491	
03-Vechicl.=2,06-Husb.:no college	11-Wife.work.class=PrivateWorker	334	240	0.1313409359024774	0.09437672040896579	0.718562874251497	
06-Husb.:no college,NO	11-Wife.work.class=PrivateWorker	341	241	0.1340935902477389	0.09476995674400314	0.7067448680351907	
02-Det. house,06-Husb.:no college,10-Husb.work.class=PrivateWorker	01-H. owned	259	209	0.10184821077467558	0.08218639402280771	0.806949806949807	
01-H. owned,06-Husb.:no college,10-Husb.work.class=PrivateWorker	02-Det. house	239	209	0.09398348407392842	0.08218639402280771	0.8744769874476988	
02-Det. house,06-Husb.:no college,11-Wife.work.class=PrivateWorker	01-H. owned	256	207	0.1006685017695635	0.081399921352733	0.80859375	
01-H. owned,06-Husb.:no college,11-Wife.work.class=PrivateWorker	02-Det. house	246	207	0.09673613841918993	0.081399921352733	0.8414634146341463	
02-Det. house,06-Husb.:no college	01-H. owned	370	303	0.14549744396382225	0.11915060951631931	0.8189189189189189	
01-H. owned,06-Husb.:no college	02-Det. house	353	303	0.13881242626818718	0.11915060951631931	0.8583569405099151	
06-Husb.:no college,11-Wife.work.class=PrivateWorker	02-Det. house	365	256	0.14353126228863547	0.1006685017695635	0.7013698630136986	
06-Husb.:no college,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	365	287	0.14353126228863547	0.11285882815572158	0.7863013698630137	
06-Husb.:no college,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	366	287	0.14392449862367282	0.11285882815572158	0.7841530054644809	
06-Husb.:no college	10-Husb.work.class=PrivateWorker	522	366	0.2052693668895006	0.14392449862367282	0.7011494252873564	
06-Husb.:no college,10-Husb.work.class=PrivateWorker	02-Det. house	366	259	0.14392449862367282	0.10184821077467558	0.7076502732240437	
02-Det. house,06-Husb.:no college	10-Husb.work.class=PrivateWorker	370	259	0.14549744396382225	0.10184821077467558	0.7	
06-Husb.:no college	02-Det. house	522	370	0.2052693668895006	0.14549744396382225	0.7088122605363985	
02-Apart.,03-Vechicl.=2	11-Wife.work.class=PrivateWorker	314	223	0.12347620920173023	0.08769170271333071	0.7101910828025477	
02-Apart.,03-Vechicl.=2	10-Husb.work.class=PrivateWorker	314	231	0.12347620920173023	0.09083759339362957	0.7356687898089171	
02-Apart.,03-Vechicl.=2	01-H. not owned	314	258	0.12347620920173023	0.10145497443963822	0.821656050955414	
02-Apart.	NO	542	381	0.21313409359024774	0.14982304364923318	0.7029520295202952	
02-Apart.,NO	11-Wife.work.class=PrivateWorker	381	277	0.14982304364923318	0.10892646480534801	0.7270341207349081	
02-Apart.,11-Wife.work.class=PrivateWorker	NO	383	277	0.1506095163193079	0.10892646480534801	0.7232375979112271	
02-Apart.,11-Wife.work.class=PrivateWorker,NO	10-Husb.work.class=PrivateWorker	277	227	0.10892646480534801	0.08926464805348014	0.8194945848375451	
02-Apart.,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	297	227	0.11679119150609517	0.08926464805348014	0.7643097643097643	
02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	303	227	0.11915060951631931	0.08926464805348014	0.7491749174917491	
02-Apart.,11-Wife.work.class=PrivateWorker,NO	01-H. not owned	277	233	0.10892646480534801	0.09162406606370428	0.8411552346570397	
01-H. not owned,02-Apart.,NO	11-Wife.work.class=PrivateWorker	326	233	0.12819504522217853	0.09162406606370428	0.7147239263803681	
01-H. not owned,02-Apart.,11-Wife.work.class=PrivateWorker	NO	319	233	0.12544239087691703	0.09162406606370428	0.7304075235109718	
02-Apart.,NO	10-Husb.work.class=PrivateWorker	381	297	0.14982304364923318	0.11679119150609517	0.7795275590551181	
02-Apart.,10-Husb.work.class=PrivateWorker	NO	413	297	0.16240660637042864	0.11679119150609517	0.7191283292978208	
02-Apart.,10-Husb.work.class=PrivateWorker,NO	01-H. not owned	297	255	0.11679119150609517	0.10027526543452615	0.8585858585858586	
01-H. not owned,02-Apart.,NO	10-Husb.work.class=PrivateWorker	326	255	0.12819504522217853	0.10027526543452615	0.7822085889570553	
01-H. not owned,02-Apart.,10-Husb.work.class=PrivateWorker	NO	350	255	0.1376327172630751	0.10027526543452615	0.7285714285714285	
02-Apart.,NO	01-H. not owned	381	326	0.14982304364923318	0.12819504522217853	0.8556430446194225	
01-H. not owned,02-Apart.	NO	457	326	0.17970900511207236	0.12819504522217853	0.7133479212253829	
02-Apart.	11-Wife.work.class=PrivateWorker	542	383	0.21313409359024774	0.1506095163193079	0.7066420664206642	
02-Apart.,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	383	303	0.1506095163193079	0.11915060951631931	0.7911227154046997	
02-Apart.,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	413	303	0.16240660637042864	0.11915060951631931	0.7336561743341404	
02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	01-H. not owned	303	252	0.11915060951631931	0.09909555642941408	0.8316831683168316	
01-H. not owned,02-Apart.,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	319	252	0.12544239087691703	0.09909555642941408	0.7899686520376176	
01-H. not owned,02-Apart.,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	350	252	0.1376327172630751	0.09909555642941408	0.72	
02-Apart.,11-Wife.work.class=PrivateWorker	01-H. not owned	383	319	0.1506095163193079	0.12544239087691703	0.8328981723237598	
02-Apart.	10-Husb.work.class=PrivateWorker	542	413	0.21313409359024774	0.16240660637042864	0.7619926199261993	
02-Apart.,10-Husb.work.class=PrivateWorker	01-H. not owned	413	350	0.16240660637042864	0.1376327172630751	0.847457627118644	
01-H. not owned,02-Apart.	10-Husb.work.class=PrivateWorker	457	350	0.17970900511207236	0.1376327172630751	0.7658643326039387	
02-Apart.	01-H. not owned	542	457	0.21313409359024774	0.17970900511207236	0.8431734317343174	
01-H. owned,12-Husb.Income=04	10-Husb.work.class=PrivateWorker	308	221	0.12111679119150609	0.086905230043256	0.7175324675324676	
02-Det. house,12-Husb.Income=04	01-H. owned	343	262	0.1348800629178136	0.10302791977978765	0.7638483965014577	
01-H. owned,12-Husb.Income=04	02-Det. house	308	262	0.12111679119150609	0.10302791977978765	0.8506493506493507	
02-Det. house,12-Husb.Income=04	10-Husb.work.class=PrivateWorker	343	244	0.1348800629178136	0.09594966574911522	0.7113702623906706	
03-Vechicl.=2,12-Husb.Income=04	11-Wife.work.class=PrivateWorker	356	254	0.13999213527329926	0.09988202909948879	0.7134831460674157	
03-Vechicl.=2,12-Husb.Income=04	10-Husb.work.class=PrivateWorker	356	264	0.13999213527329926	0.10381439244986236	0.7415730337078652	
12-Husb.Income=04,NO	11-Wife.work.class=PrivateWorker	367	261	0.1443177349587102	0.1026346834447503	0.7111716621253406	
11-Wife.work.class=PrivateWorker,12-Husb.Income=04,NO	10-Husb.work.class=PrivateWorker	261	202	0.1026346834447503	0.0794337396775462	0.7739463601532567	
10-Husb.work.class=PrivateWorker,12-Husb.Income=04,NO	11-Wife.work.class=PrivateWorker	263	202	0.10342115611482501	0.0794337396775462	0.7680608365019012	
12-Husb.Income=04,NO	10-Husb.work.class=PrivateWorker	367	263	0.1443177349587102	0.10342115611482501	0.7166212534059946	
12-Husb.Income=04	11-Wife.work.class=PrivateWorker	560	394	0.22021234762092018	0.15493511600471885	0.7035714285714286	
11-Wife.work.class=PrivateWorker,12-Husb.Income=04	10-Husb.work.class=PrivateWorker	394	305	0.15493511600471885	0.11993708218639403	0.7741116751269036	
10-Husb.work.class=PrivateWorker,12-Husb.Income=04	11-Wife.work.class=PrivateWorker	408	305	0.16044042469524183	0.11993708218639403	0.7475490196078431	
12-Husb.Income=04	10-Husb.work.class=PrivateWorker	560	408	0.22021234762092018	0.16044042469524183	0.7285714285714285	
09-Wife:West Europe,12-Husb.Income=05	01-H. owned	279	200	0.10971293747542273	0.07864726700747149	0.7168458781362007	
09-Wife:West Europe,12-Husb.Income=05	02-Det. house	279	203	0.10971293747542273	0.07982697601258357	0.7275985663082437	
09-Wife:West Europe,12-Husb.Income=05	10-Husb.work.class=PrivateWorker	279	203	0.10971293747542273	0.07982697601258357	0.7275985663082437	
09-Wife:West Europe,12-Husb.Income=05	08-Husb.:West Europe	279	208	0.10971293747542273	0.08179315768777035	0.7455197132616488	
08-Husb.:West Europe,12-Husb.Income=05	11-Wife.work.class=PrivateWorker	303	216	0.11915060951631931	0.0849390483680692	0.7128712871287128	
08-Husb.:West Europe,12-Husb.Income=05	10-Husb.work.class=PrivateWorker	303	219	0.11915060951631931	0.08611875737318128	0.7227722772277227	
08-Husb.:West Europe,12-Husb.Income=05	01-H. owned	303	221	0.11915060951631931	0.086905230043256	0.7293729372937293	
08-Husb.:West Europe,12-Husb.Income=05	03-Vechicl.=2	303	222	0.11915060951631931	0.08729846637829336	0.7326732673267327	
08-Husb.:West Europe,12-Husb.Income=05	02-Det. house	303	224	0.11915060951631931	0.08808493904836807	0.7392739273927392	
02-Det. house,12-Husb.Income=05,NO	01-H. owned	237	203	0.09319701140385371	0.07982697601258357	0.8565400843881856	
01-H. owned,12-Husb.Income=05,NO	02-Det. house	245	203	0.09634290208415258	0.07982697601258357	0.8285714285714286	
12-Husb.Income=05,NO	01-H. owned	349	245	0.13723948092803775	0.09634290208415258	0.7020057306590258	
12-Husb.Income=05,NO	10-Husb.work.class=PrivateWorker	349	248	0.13723948092803775	0.09752261108926465	0.7106017191977078	
12-Husb.Income=05,NO	11-Wife.work.class=PrivateWorker	349	250	0.13723948092803775	0.09830908375933936	0.7163323782234957	
02-Det. house,03-Vechicl.=2,12-Husb.Income=05	01-H. owned	273	231	0.10735351946519858	0.09083759339362957	0.8461538461538461	
01-H. owned,03-Vechicl.=2,12-Husb.Income=05	02-Det. house	282	231	0.1108926464805348	0.09083759339362957	0.8191489361702128	
03-Vechicl.=2,12-Husb.Income=05	01-H. owned	399	282	0.15690129767990563	0.1108926464805348	0.706766917293233	
03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	01-H. owned	291	205	0.11443177349587103	0.08061344868265828	0.7044673539518901	
01-H. owned,03-Vechicl.=2,12-Husb.Income=05	11-Wife.work.class=PrivateWorker	282	205	0.1108926464805348	0.08061344868265828	0.7269503546099291	
