LHS	RHS	LHS_supp_count	RULE_supp_count	LHS_supp	RULE_supp	RULE_conf	links
01-H. not owned,02-Det. house,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	YES	37	27	0.0175855513308	0.0128326996198	0.72972972973	1
01-H. owned,02-Det. house,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	YES	14	11	0.00665399239544	0.00522813688213	0.785714285714	1

01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	NO	12	10	0.00570342205323	0.00475285171103	0.833333333333	2
01-H. not owned,02-Det. house,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	13	10	0.00617870722433	0.00475285171103	0.769230769231	1

01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	NO	19	14	0.00903041825095	0.00665399239544	0.736842105263	3
01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	18	13	0.00855513307985	0.00617870722433	0.722222222222	3
01-H. not owned,02-Det. house,07-Wife:no college,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	15	11	0.00712927756654	0.00522813688213	0.733333333333	1,2

01-H. not owned,02-Det. house,06-Husb.:school,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	15	11	0.00712927756654	0.00522813688213	0.733333333333	2
01-H. owned,02-Det. house,06-Husb.:school,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	NO	14	11	0.00665399239544	0.00522813688213	0.785714285714	1

01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,12-Husb.Income=03	NO	16	13	0.00760456273764	0.00617870722433	0.8125	2
01-H. not owned,02-Det. house,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,12-Husb.Income=04	YES	17	12	0.00807984790875	0.00570342205323	0.705882352941	1

01-H. not owned,02-Det. house,08-Husb.:Other American,12-Husb.Income=04	YES	17	13	0.00807984790875	0.00617870722433	0.764705882353	2
01-H. not owned,02-Apart.,08-Husb.:Other American,12-Husb.Income=03	NO	16	12	0.00760456273764	0.00570342205323	0.75	1

01-H. owned,02-Det. house,06-Husb.:school,08-Husb.:West Europe,12-Husb.Income=04	NO	16	12	0.00760456273764	0.00570342205323	0.75	2
01-H. not owned,02-Det. house,06-Husb.:school,08-Husb.:West Europe,12-Husb.Income=04	YES	19	15	0.00903041825095	0.00712927756654	0.789473684211	1

01-H. not owned,02-Apart.,07-Wife:no college,12-Husb.Income=02	NO	27	19	0.0128326996198	0.00903041825095	0.703703703704	2
01-H. not owned,02-Det. house,07-Wife:no college,12-Husb.Income=04	YES	40	29	0.0190114068441	0.013783269962	0.725	1

01-H. not owned,02-Det. house,06-Husb.:school,12-Husb.Income=04	YES	47	35	0.0223384030418	0.0166349809886	0.744680851064	2
01-H. not owned,02-Det. house,06-Husb.:school,12-Husb.Income=05	NO	18	13	0.00855513307985	0.00617870722433	0.722222222222	1

02-Apart.,11-Wife.work.class=NoWork,12-Husb.Income=06	NO	15	13	0.00712927756654	0.00617870722433	0.866666666667	2
02-Det. house,11-Wife.work.class=NoWork,12-Husb.Income=04	YES	18	13	0.00855513307985	0.00617870722433	0.722222222222	1

02-Det. house,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=04	YES	13	10	0.00617870722433	0.00475285171103	0.769230769231	3,5
02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=03	YES	35	28	0.0166349809886	0.0133079847909	0.8	3,5
02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=06	NO	13	11	0.00617870722433	0.00522813688213	0.846153846154	1,4,2
02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=04	YES	30	23	0.0142585551331	0.0109315589354	0.766666666667	3,5
02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=05	NO	17	13	0.00807984790875	0.00617870722433	0.764705882353	1,4,2

02-Apart.,08-Husb.:Other American,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	NO	21	15	0.00998098859316	0.00712927756654	0.714285714286	2
02-Det. house,08-Husb.:Other American,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	YES	18	14	0.00855513307985	0.00665399239544	0.777777777778	1

01-H. not owned,11-Wife.work.class=NoWork,12-Husb.Income=06	NO	14	12	0.00665399239544	0.00570342205323	0.857142857143	2
01-H. not owned,11-Wife.work.class=NoWork,12-Husb.Income=03	YES	59	43	0.0280418250951	0.0204372623574	0.728813559322	1

01-H. not owned,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=06	NO	14	12	0.00665399239544	0.00570342205323	0.857142857143	2,3
